date,open,high,low,close,volume
9/3/2020,229.270004,229.309998,214.960007,217.300003,58400300
9/4/2020,215.100006,218.360001,205.190002,214.25,59664100
9/8/2020,206.5,210.029999,202.199997,202.660004,52924300
9/9/2020,207.600006,214.839996,206.699997,211.289993,45679000
9/10/2020,213.399994,214.740005,204.110001,205.369995,35461500
9/11/2020,207.199997,208.630005,201.240005,204.029999,33620100
9/14/2020,204.240005,209.199997,204.029999,205.410004,30375800
9/15/2020,208.419998,209.779999,206.929993,208.779999,21823900
9/16/2020,210.619995,210.649994,204.639999,205.050003,26328100
9/17/2020,200.050003,204.330002,199.960007,202.910004,34011300
9/18/2020,202.800003,203.649994,196.25,200.389999,55225300
9/21/2020,197.190002,202.710007,196.380005,202.539993,39839700
9/22/2020,205.059998,208.100006,202.080002,207.419998,33517100
9/23/2020,207.899994,208.100006,200.029999,200.589996,30803800
9/24/2020,199.850006,205.570007,199.199997,203.190002,31202500
9/25/2020,203.550003,209.039993,202.539993,207.820007,29437300
9/28/2020,210.880005,212.570007,208.059998,209.440002,32004900
9/29/2020,209.350006,210.070007,206.809998,207.259995,24221900
9/30/2020,207.729996,211.979996,206.539993,210.330002,33829100
10/1/2020,213.490005,213.990005,211.320007,212.460007,27158400
10/2/2020,208,210.990005,205.539993,206.190002,33154800
10/5/2020,207.220001,210.410004,206.979996,210.380005,21331600
10/6/2020,208.820007,210.179993,204.820007,205.910004,28554300
10/7/2020,207.059998,210.110001,206.720001,209.830002,25681100
10/8/2020,210.509995,211.190002,208.320007,210.580002,19925800
10/9/2020,211.229996,215.860001,211.229996,215.809998,26458000
10/12/2020,218.789993,223.860001,216.809998,221.399994,40461400
10/13/2020,222.720001,225.210007,220.429993,222.860001,28950800
10/14/2020,223,224.220001,219.130005,220.860001,23421700
10/15/2020,217.100006,220.360001,216.009995,219.660004,22733100
10/16/2020,220.149994,222.289993,219.320007,219.660004,26057900
10/19/2020,220.419998,222.300003,213.720001,214.220001,27625800
10/20/2020,215.800003,217.369995,213.089996,214.649994,22753500
10/21/2020,213.119995,216.919998,213.119995,214.800003,22724900
10/22/2020,213.929993,216.059998,211.699997,214.889999,22351500
10/23/2020,215.029999,216.279999,213.160004,216.229996,18879600
10/26/2020,213.850006,216.339996,208.100006,210.080002,37111600
10/27/2020,211.589996,214.669998,210.330002,213.25,36700300
10/28/2020,207.669998,208.839996,202.100006,202.679993,51195600
10/29/2020,204.070007,207.360001,203.369995,204.720001,31432600
10/30/2020,203.5,204.289993,199.619995,202.470001,36953700
11/2/2020,204.289993,205.279999,200.119995,202.330002,30842200
11/3/2020,203.889999,208.119995,203.119995,206.429993,27512000
11/4/2020,214.020004,218.320007,212.419998,216.389999,42311800
11/5/2020,222.039993,224.119995,221.149994,223.289993,36080100
11/6/2020,222.259995,224.360001,218.029999,223.720001,25231900
11/9/2020,224.440002,228.119995,217.880005,218.389999,44395000
11/10/2020,214.5,216.5,209.720001,211.009995,44045100
11/11/2020,212.389999,218.039993,212.199997,216.550003,29440800
11/12/2020,217.210007,219.110001,214.460007,215.440002,21593900
11/13/2020,216.360001,217.419998,214.160004,216.509995,18621100
11/16/2020,214.869995,217.740005,214.520004,217.229996,24953300
11/17/2020,216.100006,217.679993,214.080002,214.460007,24154100
11/18/2020,213.649994,215.169998,210.929993,211.080002,28372800
11/19/2020,211.380005,213.029999,209.929993,212.419998,24792700
11/20/2020,212.199997,213.289993,210,210.389999,22843100
11/23/2020,210.949997,212.289993,208.160004,210.110001,25683500
11/24/2020,209.589996,214.25,208.860001,213.860001,33979700
11/25/2020,215.110001,215.289993,212.460007,213.869995,21012900
11/27/2020,214.850006,216.270004,214.039993,215.229996,14512200
11/30/2020,214.100006,214.759995,210.839996,214.070007,33064800
12/1/2020,214.509995,217.320007,213.350006,216.210007,30904500
12/2/2020,214.880005,215.470001,212.800003,215.369995,23724500
12/3/2020,214.610001,216.380005,213.649994,214.240005,25120900
12/4/2020,214.220001,215.380005,213.179993,214.360001,24666000
12/7/2020,214.369995,215.539993,212.990005,214.289993,24620000
12/8/2020,213.970001,216.949997,212.889999,216.009995,23284100
12/9/2020,215.160004,215.229996,211.210007,211.800003,32440600
12/10/2020,211.770004,213.080002,210.360001,210.520004,26733300
12/11/2020,210.050003,213.320007,209.110001,213.259995,30979400
12/14/2020,213.100006,216.210007,212.880005,214.199997,28798400
12/15/2020,215.169998,215.419998,212.240005,214.130005,27000600
12/16/2020,214.75,220.110001,214.720001,219.279999,35023300
12/17/2020,219.869995,220.889999,217.919998,219.419998,32515800
12/18/2020,218.589996,219.690002,216.020004,218.589996,63354900
12/21/2020,217.550003,224,217.279999,222.589996,37181900
12/22/2020,222.690002,225.630005,221.850006,223.940002,22612200
12/23/2020,223.110001,223.559998,220.800003,221.020004,18699600
12/24/2020,221.419998,223.610001,221.199997,222.75,10550600
12/28/2020,224.449997,226.029999,223.020004,224.960007,17933500
12/29/2020,226.309998,227.179993,223.580002,224.149994,17403200
12/30/2020,225.229996,225.630005,221.470001,221.679993,20272300
12/31/2020,221.699997,223,219.679993,222.419998,20942100
1/4/2021,222.529999,223,214.809998,217.690002,37130100
1/5/2021,217.259995,218.520004,215.699997,217.899994,23823000
1/6/2021,212.169998,216.490005,211.940002,212.25,35930700
1/7/2021,214.039993,219.339996,213.710007,218.289993,27694500
1/8/2021,218.679993,220.580002,217.029999,219.619995,22956200
1/11/2021,218.470001,218.910004,216.729996,217.490005,23031300
1/12/2021,216.5,217.100006,213.320007,214.929993,23249300
1/13/2021,214.020004,216.759995,213.929993,216.339996,20087100
1/14/2021,215.910004,217.460007,212.740005,213.020004,29480800
1/15/2021,213.520004,214.509995,212.029999,212.649994,31746500
1/19/2021,213.75,216.979996,212.630005,216.440002,30480900
1/20/2021,217.699997,225.789993,217.289993,224.339996,37777300
1/21/2021,224.699997,226.300003,222.419998,224.970001,30709400
1/22/2021,227.080002,230.070007,225.800003,225.949997,30172700
1/25/2021,229.119995,229.779999,224.220001,229.529999,33152100
1/26/2021,231.860001,234.179993,230.080002,232.330002,49169600
1/27/2021,238,240.440002,230.139999,232.899994,69870600
1/28/2021,235.610001,242.639999,235.089996,238.929993,49111200
1/29/2021,235.990005,238.020004,231.350006,231.960007,42503100
2/1/2021,235.059998,242.5,232.429993,239.649994,33314200
2/2/2021,241.300003,242.309998,238.690002,239.509995,25916300
2/3/2021,239.570007,245.089996,239.259995,243,27158100
2/4/2021,242.660004,243.240005,240.369995,242.009995,25296100
2/5/2021,242.229996,243.279999,240.419998,242.199997,18054800
2/8/2021,243.149994,243.679993,240.809998,242.470001,22211900
2/9/2021,241.869995,244.759995,241.380005,243.770004,23565000
2/10/2021,245,245.919998,240.889999,242.820007,22186700
2/11/2021,244.779999,245.149994,242.149994,244.490005,15751100
2/12/2021,243.929993,245.300003,242.729996,244.990005,16561100
2/16/2021,245.029999,246.130005,242.919998,243.699997,26728500
2/17/2021,241.320007,244.309998,240.940002,244.199997,21653500
2/18/2021,241.800003,243.929993,240.860001,243.789993,16925600
2/19/2021,243.75,243.860001,240.179993,240.970001,25262600
2/22/2021,237.419998,237.929993,232.399994,234.509995,36446900
2/23/2021,230.330002,234.830002,228.729996,233.270004,30228700
2/24/2021,230.009995,235.199997,229,234.550003,26339700
2/25/2021,232.080002,234.589996,227.880005,228.990005,39542200
2/26/2021,231.529999,235.369995,229.539993,232.380005,37819200
3/1/2021,235.899994,237.470001,233.149994,236.940002,25324000
3/2/2021,237.009995,237.300003,233.449997,233.869995,22812500
3/3/2021,232.160004,233.580002,227.259995,227.559998,34029500
3/4/2021,226.740005,232.490005,224.259995,226.729996,44727800
3/5/2021,229.520004,233.270004,226.460007,231.600006,41872800
3/8/2021,231.369995,233.369995,227.130005,227.389999,35267400
3/9/2021,232.880005,235.380005,231.669998,233.779999,33080500
3/10/2021,237,237,232.039993,232.419998,29746800
3/11/2021,234.960007,239.169998,234.309998,237.130005,29907600
3/12/2021,234.009995,235.820007,233.229996,235.75,22653700
3/15/2021,234.960007,235.190002,231.809998,234.809998,26034900
3/16/2021,236.279999,240.059998,235.940002,237.710007,28092200
3/17/2021,236.149994,238.550003,233.229996,237.039993,29562100
3/18/2021,232.559998,234.190002,230.330002,230.720001,34833000
3/19/2021,231.020004,232.470001,229.350006,230.350006,46430700
3/22/2021,230.270004,236.899994,230.139999,235.990005,30127000
3/23/2021,237.490005,241.050003,237.070007,237.580002,31638400
3/24/2021,237.850006,238,235.320007,235.460007,25620100
3/25/2021,235.300003,236.940002,231.570007,232.339996,34061900
3/26/2021,231.550003,236.710007,231.550003,236.479996,25479900
3/29/2021,236.589996,236.800003,231.880005,235.240005,25227500
3/30/2021,233.529999,233.850006,231.100006,231.850006,24792000
3/31/2021,232.910004,239.100006,232.389999,235.770004,43623500
4/1/2021,238.470001,242.839996,238.050003,242.350006,30338000
4/5/2021,242.759995,249.960007,242.699997,249.070007,36910600
4/6/2021,247.610001,249.399994,246.880005,247.860001,22931900
4/7/2021,247.809998,250.929993,247.190002,249.899994,22719800
4/8/2021,252.770004,254.139999,252,253.25,23625200
4/9/2021,252.869995,255.990005,252.440002,255.850006,24326800
4/12/2021,254.710007,257.670013,254.619995,255.910004,27148700
4/13/2021,257.26001,259.190002,256.829987,258.48999,23837500
4/14/2021,257.480011,258.829987,255.160004,255.589996,23070900
4/15/2021,257.929993,259.929993,257.730011,259.5,25627500
4/16/2021,259.470001,261,257.600006,260.73999,24878600
4/19/2021,260.190002,261.480011,257.820007,258.73999,23209300
4/20/2021,257.820007,260.200012,256.839996,258.26001,19722900
4/21/2021,258.940002,260.679993,257.25,260.579987,24030400
4/22/2021,260.209991,261.779999,255.639999,257.170013,25606200
4/23/2021,257.880005,261.51001,257.269989,261.149994,21462600
4/26/2021,261.660004,262.440002,260.170013,261.549988,19763300
4/27/2021,261.579987,263.190002,260.119995,261.970001,31014200
4/28/2021,256.079987,256.540009,252.949997,254.559998,46903100
4/29/2021,255.460007,256.100006,249,252.509995,40589000
4/30/2021,249.740005,253.080002,249.600006,252.179993,30945100
5/3/2021,253.399994,254.350006,251.119995,251.860001,19626600
5/4/2021,250.970001,251.210007,245.759995,247.789993,32756100
5/5/2021,249.059998,249.5,245.820007,246.470001,21901300
5/6/2021,246.449997,249.860001,244.690002,249.729996,26491100
5/7/2021,252.149994,254.300003,251.169998,252.460007,27032900
5/10/2021,250.869995,251.729996,247.119995,247.179993,29299900
5/11/2021,244.550003,246.600006,242.570007,246.229996,33641600
5/12/2021,242.169998,244.380005,238.070007,239,36684400
5/13/2021,241.800003,245.600006,241.419998,243.029999,29624300
5/14/2021,245.580002,249.179993,245.490005,248.149994,23901100
5/17/2021,246.550003,246.589996,243.520004,245.179993,24970200
5/18/2021,246.270004,246.410004,242.899994,243.080002,20168000
5/19/2021,239.309998,243.229996,238.600006,243.119995,25739800
5/20/2021,243.960007,247.949997,243.860001,246.479996,21800700
5/21/2021,247.570007,248.330002,244.740005,245.169998,21863100
5/24/2021,247.789993,251.160004,247.509995,250.779999,21411500
5/25/2021,251.770004,252.75,250.820007,251.720001,17704300
5/26/2021,251.429993,252.940002,250.75,251.490005,17771600
5/27/2021,251.169998,251.479996,249.25,249.309998,24426200
5/28/2021,251,252.080002,249.559998,249.679993,18270200
6/1/2021,251.229996,251.289993,246.960007,247.399994,23213300
6/2/2021,248.130005,249.270004,245.839996,247.300003,19406700
6/3/2021,245.220001,246.339996,243,245.710007,25307700
6/4/2021,247.759995,251.649994,247.509995,250.789993,25281100
6/7/2021,249.979996,254.089996,249.809998,253.809998,23079200
6/8/2021,255.160004,256.01001,252.509995,252.570007,22455000
6/9/2021,253.809998,255.529999,253.210007,253.589996,17937600
6/10/2021,254.289993,257.459991,253.669998,257.23999,24563600
6/11/2021,257.98999,258.48999,256.609985,257.890015,18999700
6/14/2021,257.899994,259.950012,256.799988,259.890015,19150500
6/15/2021,259.769989,259.98999,257.679993,258.359985,18038900
6/16/2021,259.399994,260.579987,254.419998,257.380005,27220000
6/17/2021,256.070007,261.75,256.01001,260.899994,27565500
6/18/2021,259.630005,262.299988,258.75,259.429993,37202200
6/21/2021,259.820007,263.519989,257.920013,262.630005,26696100
6/22/2021,262.720001,265.790009,262.399994,265.51001,24694100
6/23/2021,265.98999,266.829987,264.429993,265.269989,19518700
6/24/2021,266.160004,267.850006,265.470001,266.690002,21446900
6/25/2021,266.230011,267.25,264.76001,265.019989,25611100
6/28/2021,266.190002,268.899994,265.910004,268.720001,19590000
6/29/2021,268.869995,271.649994,267.980011,271.399994,19937800
6/30/2021,270.690002,271.359985,269.600006,270.899994,21656500
7/1/2021,269.609985,271.839996,269.600006,271.600006,16725300
7/2/2021,272.820007,278,272.5,277.649994,26458000
7/6/2021,278.029999,279.369995,274.299988,277.660004,31565600
7/7/2021,279.399994,280.690002,277.149994,279.929993,23260000
7/8/2021,276.899994,278.730011,274.869995,277.420013,24618600
7/9/2021,275.720001,278.049988,275.320007,277.940002,23916700
7/12/2021,279.160004,279.769989,276.579987,277.320007,18931700
7/13/2021,277.519989,282.850006,277.390015,280.980011,26120100
7/14/2021,282.350006,283.660004,280.549988,282.51001,23113700
